Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
OKC,240,.501,.460,.443,.227,10.6,82.9,44.3,58.3,9.1,2.6,8.5,100.0,98.4,119.6
GSW,240,.628,.599,.547,.209,17.1,89.4,55.7,85.7,4.1,2.0,12.2,100.0,119.6,98.4
