Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Marcus Smart,33:53,.767,.767,.667,.000,3.5,19.1,12.2,13.4,1.4,0.0,16.7,23.4,124,114,5.4
Jayson Tatum,32:38,.860,.833,.389,.222,0.0,17.0,9.5,43.1,1.5,2.8,9.2,29.4,161,114,17.5
Kemba Walker,31:20,.563,.469,.625,.375,0.0,5.9,3.3,22.7,4.6,0.0,9.7,29.0,117,113,1.3
Jaylen Brown,30:11,.567,.533,.600,.133,0.0,15.3,8.5,9.5,1.6,0.0,11.2,26.1,104,116,-4.4
Robert Williams,27:00,.643,.600,.000,.200,13.0,20.5,17.2,28.3,3.6,17.1,0.0,8.9,179,100,14.3
Grant Williams,31:27,1.017,1.167,.333,.333,11.2,2.9,6.6,11.9,1.5,5.9,22.5,6.2,175,118,2.0
Payton Pritchard,19:43,.509,.500,.833,.333,0.0,14.0,7.9,6.4,2.4,0.0,12.7,17.6,94,114,-6.0
Aaron Nesmith,13:54,.000,.000,.750,.000,0.0,6.6,3.7,0.0,0.0,0.0,0.0,12.7,0,123,-20.4
Moritz Wagner,9:35,.375,.375,.500,.000,12.2,38.5,26.9,0.0,0.0,0.0,42.9,32.2,51,110,-22.5
Tacko Fall,8:06,.500,.500,.000,.000,0.0,11.4,6.4,0.0,0.0,0.0,0.0,10.9,99,121,-10.6
Carsen Edwards,2:13,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,126,-8.9
