Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Marcus Smart,33:53,8,15,.533,7,10,.700,0,0,,1,7,8,3,1,0,3,2,23,+20
Jayson Tatum,32:38,13,18,.722,4,7,.571,4,4,1.000,0,6,6,7,1,1,2,3,34,+9
Kemba Walker,31:20,6,16,.375,3,10,.300,6,6,1.000,0,2,2,5,3,0,2,1,21,+13
Jaylen Brown,30:11,6,15,.400,4,9,.444,2,2,1.000,0,5,5,2,1,0,2,2,18,+17
Robert Williams,27:00,3,5,.600,0,0,,1,1,1.000,3,6,9,6,2,5,0,2,7,+19
Grant Williams,31:27,3,3,1.000,1,1,1.000,0,1,.000,3,1,4,3,1,2,1,4,7,-2
Payton Pritchard,19:43,2,6,.333,2,5,.400,1,2,.500,0,3,3,1,1,0,1,1,7,-6
Aaron Nesmith,13:54,0,4,.000,0,3,.000,0,0,,0,1,1,0,0,0,0,0,0,-9
Moritz Wagner,9:35,1,4,.250,1,2,.500,0,0,,1,4,5,0,0,0,3,0,3,-8
Tacko Fall,8:06,1,2,.500,0,0,,0,0,,0,1,1,0,0,0,0,1,2,-6
Carsen Edwards,2:13,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
