Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Talen Horton-Tucker,34:05,4,16,.250,2,5,.400,4,5,.800,1,2,3,11,3,0,4,4,14,+18
Kentavious Caldwell-Pope,32:06,5,10,.500,4,6,.667,0,0,,0,3,3,5,0,0,1,2,14,+7
Markieff Morris,29:45,6,8,.750,2,3,.667,0,0,,0,6,6,2,3,0,3,2,14,+20
Andre Drummond,22:22,8,15,.533,0,0,,4,6,.667,4,7,11,0,1,1,3,3,20,+18
Dennis Schröder,20:19,7,11,.636,3,4,.750,2,2,1.000,0,1,1,4,0,0,0,0,19,+16
Alfonzo McKinnie,26:53,4,6,.667,2,4,.500,0,2,.000,3,6,9,4,1,0,0,4,10,+17
Alex Caruso,23:37,2,3,.667,1,2,.500,0,0,,0,3,3,1,2,0,1,2,5,+3
Montrezl Harrell,23:02,4,10,.400,0,0,,2,4,.500,2,6,8,2,1,2,1,2,10,+5
Ben McLemore,22:39,6,12,.500,5,10,.500,0,0,,1,0,1,0,1,0,1,4,17,+17
Kostas Antetokounmpo,2:36,1,2,.500,0,0,,1,1,1.000,1,0,1,1,0,0,0,0,3,+2
Devontae Cacok,2:36,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,1,0,+2
