Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAL,0,240,47,93,.505,19,34,.559,13,20,.650,12,35,47,30,12,4,14,24,126
BRK,1,240,35,80,.438,5,27,.185,26,30,.867,9,33,42,19,6,10,19,20,101
