Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Chris Webber,34:56,.504,.467,.067,.133,0.0,18.3,11.1,32.8,1.5,3.5,15.9,25.0,102,84,5.2
Mike Bibby,34:03,.705,.625,.000,.750,0.0,7.1,4.3,35.4,4.6,0.0,27.3,20.0,118,88,6.9
Peja Stojaković,33:22,.576,.577,.462,.154,3.7,9.7,7.3,4.2,4.8,0.0,12.6,22.3,102,86,2.8
Vlade Divac,27:07,.621,.583,.083,.167,9.1,26.7,19.8,11.6,0.0,6.8,0.0,22.1,136,79,10.6
Doug Christie,13:03,.500,.500,.000,.000,9.5,0.0,3.7,9.4,8.1,0.0,0.0,7.1,134,86,3.1
Hedo Türkoğlu,25:02,.750,.750,.000,.000,0.0,9.6,5.8,12.2,0.0,2.5,11.1,16.7,130,95,4.0
Jim Jackson,23:46,.437,.455,.000,.091,5.1,10.0,8.1,12.1,2.2,0.0,8.0,24.0,91,91,-5.8
Keon Clark,20:34,.363,.333,.000,.333,23.4,11.4,16.2,5.9,0.0,5.9,0.0,15.2,110,92,-2.4
Damon Jones,13:57,1.000,1.000,1.000,.000,0.0,0.0,0.0,9.5,3.8,0.0,0.0,9.9,189,96,11.7
Gerald Wallace,6:47,.333,.333,.000,.000,17.6,11.4,13.9,0.0,0.0,0.0,25.0,26.5,65,93,-22.0
Mateen Cleaves,4:24,.000,.000,.000,.000,0.0,20.0,12.1,55.8,13.1,0.0,0.0,11.6,87,59,11.1
Lawrence Funderburke,2:59,.500,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,46.3,58,104,-22.8
