Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Kelly Oubre,37:05,9,18,.500,2,8,.250,3,4,.750,2,2,4,0,2,2,0,2,23,+5
Stephen Curry,35:37,8,22,.364,3,12,.250,7,7,1.000,0,1,1,7,1,0,4,2,26,-3
Andrew Wiggins,31:47,7,11,.636,3,5,.600,1,3,.333,0,3,3,1,1,0,0,4,18,-8
Draymond Green,30:54,3,6,.500,1,2,.500,0,0,,0,8,8,9,1,0,3,5,7,-8
James Wiseman,12:51,2,4,.500,0,0,,0,0,,0,3,3,0,1,1,5,5,4,-19
Kevon Looney,19:21,3,3,1.000,1,1,1.000,0,0,,1,5,6,1,0,0,0,3,7,+12
Eric Paschall,19:16,8,11,.727,0,1,.000,3,4,.750,1,3,4,3,1,0,0,1,19,+1
Damion Lee,18:04,1,3,.333,1,3,.333,0,0,,0,1,1,2,1,0,0,2,3,+10
Brad Wanamaker,16:59,2,5,.400,0,1,.000,0,0,,1,0,1,5,0,0,1,2,4,+8
Kent Bazemore,12:41,1,3,.333,1,3,.333,1,2,.500,0,1,1,2,0,0,0,1,4,+2
Jordan Poole,5:23,0,1,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,+10
