Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Josh Richardson,26:42,.781,.769,.615,.077,8.6,3.7,6.0,12.6,2.0,0.0,0.0,23.0,164,85,12.7
Luka Dončić,25:55,.546,.444,.278,.500,0.0,34.7,18.5,52.6,2.0,0.0,8.3,42.3,122,78,10.2
Tim Hardaway,22:59,.643,.643,.571,.000,0.0,21.8,11.6,14.7,4.6,0.0,0.0,27.9,134,75,11.7
Dorian Finney-Smith,18:02,.820,.750,1.000,.500,0.0,5.5,3.0,7.1,0.0,0.0,0.0,12.4,174,89,4.8
Dwight Powell,17:54,1.064,1.000,.000,2.000,6.4,16.8,11.9,0.0,2.9,0.0,34.7,7.4,145,80,-0.9
James Johnson,20:24,.363,.250,.500,.333,11.2,29.4,20.9,17.4,5.2,0.0,0.0,15.4,120,72,3.7
Willie Cauley-Stein,18:01,.712,.600,.200,.600,25.4,11.1,17.8,15.2,0.0,6.2,0.0,16.1,176,83,10.2
Trey Burke,17:30,.833,.833,.667,.000,0.0,11.4,6.1,7.3,3.0,0.0,25.0,10.5,120,81,2.2
Maxi Kleber,17:04,.868,.750,1.000,1.000,0.0,29.3,15.6,7.0,0.0,6.5,0.0,7.7,189,79,4.9
Jalen Brunson,13:19,.799,.750,.500,.333,0.0,15.0,8.0,37.8,0.0,0.0,0.0,23.6,174,87,15.5
Wesley Iwundu,11:34,.500,.500,.333,.000,0.0,8.6,4.6,0.0,4.6,0.0,0.0,23.7,101,78,-4.0
Josh Green,11:34,.515,.333,.000,.667,0.0,17.3,9.2,21.4,0.0,0.0,20.5,19.3,105,86,-3.8
Boban Marjanović,10:16,.410,.500,.500,.500,22.3,29.2,26.0,0.0,0.0,0.0,17.0,26.2,87,84,-12.5
Tyrell Terry,8:46,.000,.000,.500,.000,0.0,11.4,6.1,0.0,6.0,0.0,0.0,10.4,0,74,-11.5
