Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,36:04,.769,.750,.250,.375,8.3,19.4,15.0,20.2,0.0,2.3,9.7,37.1,141,114,9.7
Khris Middleton,35:50,.808,.800,.400,.400,0.0,25.1,15.1,13.5,0.0,0.0,33.8,21.4,106,115,-2.8
Jrue Holiday,34:13,.718,.700,.300,.100,4.4,14.6,10.5,24.2,4.1,0.0,8.7,14.5,151,107,8.0
Brook Lopez,30:09,.571,.571,.857,.000,0.0,23.2,13.9,3.6,1.6,5.5,30.0,14.3,78,106,-3.9
Donte DiVincenzo,29:42,.278,.278,.667,.000,5.1,13.5,10.1,31.8,3.1,2.8,18.2,16.0,97,107,-0.9
Bobby Portis,22:35,.625,.625,.125,.000,19.9,22.1,21.3,5.5,0.0,0.0,0.0,15.3,144,116,0.1
Bryn Forbes,19:44,.500,.500,.400,.000,0.0,10.1,6.1,0.0,0.0,0.0,9.1,24.1,88,118,-12.3
D.J. Augustin,18:38,1.100,1.100,.600,.000,0.0,5.4,3.2,39.9,0.0,0.0,16.7,13.9,184,118,13.4
Jordan Nwora,7:45,.500,.500,.500,.000,0.0,25.8,15.5,0.0,0.0,0.0,50.0,22.3,44,115,-19.8
Thanasis Antetokounmpo,5:20,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,250,119,-5.1
