Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,36:04,17,24,.708,2,6,.333,7,9,.778,2,7,9,4,0,1,3,4,43,+16
Khris Middleton,35:50,7,10,.700,2,4,.500,3,4,.750,0,9,9,4,0,0,6,0,19,+12
Jrue Holiday,34:13,6,10,.600,2,3,.667,1,1,1.000,1,5,6,7,3,0,1,1,15,+16
Brook Lopez,30:09,3,7,.429,2,6,.333,0,0,,0,7,7,1,1,2,3,4,8,+7
Donte DiVincenzo,29:42,2,9,.222,1,6,.167,0,0,,1,4,5,9,2,1,2,2,5,+13
Bobby Portis,22:35,5,8,.625,0,1,.000,0,0,,3,5,8,1,0,0,0,0,10,+5
Bryn Forbes,19:44,4,10,.400,2,4,.500,0,0,,0,2,2,0,0,0,1,3,10,-11
D.J. Augustin,18:38,4,5,.800,3,3,1.000,0,0,,0,1,1,6,0,0,1,1,11,+10
Jordan Nwora,7:45,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,2,1,2,-9
Thanasis Antetokounmpo,5:20,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,2,2,-9
