Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rui Hachimura,37:49,9,16,.563,1,2,.500,3,4,.750,1,4,5,1,0,0,3,1,22,+13
Russell Westbrook,37:23,8,17,.471,1,4,.250,2,3,.667,2,12,14,14,1,0,6,1,19,+1
Bradley Beal,29:56,7,16,.438,1,5,.200,5,6,.833,1,2,3,6,0,0,6,2,20,+1
Deni Avdija,21:24,0,6,.000,0,3,.000,2,4,.500,1,3,4,3,2,0,0,1,2,-13
Alex Len,20:14,5,9,.556,0,0,,5,5,1.000,2,3,5,1,2,1,0,2,15,-2
Robin Lopez,27:13,9,14,.643,0,0,,2,2,1.000,4,4,8,2,0,0,0,0,20,+7
Dāvis Bertāns,26:58,2,5,.400,2,5,.400,0,0,,0,5,5,0,0,0,1,5,6,+4
Ish Smith,19:11,2,5,.400,0,0,,0,0,,0,2,2,2,0,0,2,2,4,0
Garrison Mathews,12:52,0,0,,0,0,,0,0,,0,1,1,0,0,0,0,2,0,-3
Raul Neto,7:00,1,1,1.000,0,0,,0,0,,0,0,0,1,1,0,0,0,2,+7
