Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Rui Hachimura,37:49,.619,.594,.125,.250,2.9,11.5,7.2,4.0,0.0,0.0,14.5,22.4,105,109,-1.7
Russell Westbrook,37:23,.519,.500,.235,.176,5.8,35.0,20.4,54.9,1.3,0.0,24.7,26.6,101,102,6.2
Bradley Beal,29:56,.536,.469,.313,.375,3.6,7.3,5.5,30.3,0.0,0.0,24.4,33.6,92,110,-4.1
Deni Avdija,21:24,.129,.000,.500,.667,5.1,15.3,10.2,15.6,4.4,0.0,0.0,14.8,59,99,-4.1
Alex Len,20:14,.670,.556,.000,.556,10.8,16.2,13.5,7.6,4.6,4.6,0.0,22.6,148,94,12.0
Robin Lopez,27:13,.672,.643,.000,.143,16.0,16.0,16.0,13.0,0.0,0.0,0.0,22.3,145,109,9.2
Dāvis Bertāns,26:58,.600,.600,1.000,.000,0.0,20.2,10.1,0.0,0.0,0.0,16.7,9.1,93,107,-6.7
Ish Smith,19:11,.400,.400,.000,.000,0.0,11.4,5.7,13.2,0.0,0.0,28.6,14.9,67,109,-11.3
Garrison Mathews,12:52,,,,,0.0,8.5,4.2,0.0,0.0,0.0,,0.0,0,109,-8.5
Raul Neto,7:00,1.000,1.000,.000,.000,0.0,0.0,0.0,19.0,6.7,0.0,0.0,5.8,203,97,12.2
