Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Rudy Gobert,27:47,5,8,.625,0,0,,8,10,.800,4,13,17,0,2,4,0,0,18,+38
Mike Conley,25:49,5,9,.556,3,5,.600,5,5,1.000,0,4,4,5,0,0,1,0,18,+38
Donovan Mitchell,24:55,7,14,.500,4,7,.571,1,2,.500,2,0,2,4,1,1,3,1,19,+8
Bojan Bogdanović,23:54,1,5,.200,1,2,.500,0,0,,0,2,2,5,0,0,1,3,3,+8
Royce O'Neale,23:08,2,3,.667,1,2,.500,0,0,,0,4,4,2,0,0,0,2,5,+12
Jordan Clarkson,19:26,3,14,.214,1,7,.143,2,2,1.000,0,6,6,1,0,0,1,0,9,+21
Joe Ingles,18:28,2,3,.667,2,3,.667,1,2,.500,0,2,2,4,1,0,2,2,7,+32
Georges Niang,16:29,3,5,.600,3,5,.600,0,0,,0,3,3,1,0,0,1,0,9,+22
Miye Oni,12:00,2,3,.667,2,3,.667,0,0,,0,4,4,0,1,0,1,1,6,+1
Trent Forrest,12:00,0,1,.000,0,0,,0,0,,0,0,0,3,0,0,1,1,0,+1
Derrick Favors,10:11,3,5,.600,0,0,,0,0,,2,3,5,1,0,0,0,1,6,0
Matt Thomas,9:15,2,4,.500,1,3,.333,0,0,,0,4,4,2,1,0,0,1,5,+4
Jarrell Brantley,6:36,1,4,.250,0,1,.000,2,2,1.000,1,1,2,1,0,0,0,1,4,+9
Ersan İlyasova,6:25,1,3,.333,0,2,.000,0,0,,0,0,0,0,0,0,0,1,2,-7
Elijah Hughes,3:37,1,1,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,1,0,3,+8
