Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
ORL,0,240,32,87,.368,2,23,.087,25,31,.806,9,30,39,11,5,4,10,14,91
UTA,1,240,51,92,.554,26,55,.473,9,12,.750,7,43,50,34,10,6,11,25,137
