Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
LAC,1,240,47,95,.495,18,38,.474,16,22,.727,11,36,47,30,13,6,10,25,128
POR,0,240,32,76,.421,12,38,.316,29,34,.853,5,36,41,14,5,4,17,17,105
