Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Reggie Bullock,38:05,.200,.200,.600,.000,0.0,13.1,6.2,13.4,1.3,4.1,6.3,18.0,46,101,-9.4
Julius Randle,37:39,.531,.417,.333,.583,2.4,23.9,12.6,24.9,0.0,4.1,16.6,20.6,98,101,0.5
RJ Barrett,36:56,.283,.211,.421,.263,4.9,16.2,10.3,14.5,1.3,0.0,8.6,27.0,63,102,-7.7
Mitchell Robinson,25:13,.500,.500,.000,.000,7.2,19.8,13.2,0.0,3.8,0.0,20.0,8.5,89,94,-4.2
Elfrid Payton,23:21,.563,.583,.167,.083,0.0,12.8,6.1,46.7,2.1,0.0,13.9,26.6,96,101,5.5
Kevin Knox,31:30,.494,.429,.571,.357,5.8,12.7,9.1,6.3,0.0,0.0,11.0,24.8,92,106,-0.6
Austin Rivers,21:15,.583,.583,.667,.000,0.0,4.7,2.2,44.8,2.3,0.0,14.3,14.1,111,103,5.1
Nerlens Noel,18:28,.600,.600,.000,.000,9.8,21.7,15.4,0.0,0.0,8.4,16.7,13.9,101,99,-3.7
Jared Harper,3:24,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,69.4,36.4,68,110,-19.2
Theo Pinson,3:24,.000,.000,1.000,.000,0.0,29.4,14.0,0.0,0.0,0.0,0.0,12.6,0,101,-14.4
Ignas Brazdeikis,0:45,,,,,0.0,100.0,63.4,0.0,0.0,0.0,,0.0,0,71,1.4
