Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Trae Young,33:25,5,12,.417,4,9,.444,4,5,.800,0,3,3,10,1,0,8,4,18,+12
Kevin Huerter,32:05,6,13,.462,1,5,.200,3,3,1.000,0,2,2,5,0,0,2,3,16,+5
Clint Capela,30:12,5,10,.500,0,0,,0,0,,7,10,17,0,0,1,5,3,10,+4
Tony Snell,29:36,4,5,.800,3,4,.750,0,0,,0,3,3,2,0,0,1,1,11,-2
John Collins,26:57,6,12,.500,1,5,.200,4,5,.800,1,6,7,1,0,0,2,2,17,-4
Danilo Gallinari,24:55,2,7,.286,2,6,.333,2,2,1.000,0,4,4,0,1,0,1,1,8,+20
Solomon Hill,22:13,0,3,.000,0,2,.000,0,0,,2,1,3,1,1,0,3,1,0,+16
Bogdan Bogdanović,15:55,2,5,.400,1,4,.250,0,0,,0,2,2,4,0,0,1,1,5,+9
Rajon Rondo,14:40,1,1,1.000,1,1,1.000,0,0,,0,3,3,3,1,1,0,0,3,+2
Onyeka Okongwu,10:02,3,3,1.000,0,0,,0,0,,1,2,3,0,1,0,0,2,6,+8
