Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Brandon Ingram,34:09,.791,.762,.286,.190,0.0,8.8,4.8,20.6,0.0,0.0,4.2,29.2,156,115,10.7
Nickeil Alexander-Walker,34:05,.605,.607,.643,.143,3.6,17.6,11.3,11.4,1.4,0.0,21.2,23.2,101,110,-4.6
Eric Bledsoe,33:28,.125,.125,.375,.000,3.7,9.0,6.6,6.3,1.4,0.0,20.0,12.5,45,112,-14.2
Zion Williamson,28:58,.776,.692,.000,.769,8.5,24.2,17.1,25.8,1.6,0.0,5.4,26.6,162,109,12.8
Steven Adams,25:36,1.000,1.000,.000,.000,4.8,23.4,15.1,0.0,0.0,3.9,14.3,11.5,161,109,1.5
Josh Hart,26:39,.111,.111,.444,.000,18.5,41.3,31.1,19.9,8.8,0.0,0.0,14.2,88,89,3.5
Kira Lewis,20:11,.775,.722,.556,.333,0.0,5.0,2.7,40.6,0.0,9.9,0.0,21.4,174,108,17.3
Jaxson Hayes,19:08,.826,.667,.000,1.167,6.4,20.9,14.4,13.6,2.5,0.0,9.9,22.1,163,107,7.3
Nicolò Melli,8:45,.000,.000,1.000,.000,0.0,11.4,6.3,0.0,0.0,0.0,0.0,4.8,0,115,-12.1
Naji Marshall,3:16,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0,117,-34.4
Will Magnay,3:16,.000,.000,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,50.0,25.7,0,116,-39.6
Wenyen Gabriel,2:29,,,,,49.6,0.0,22.2,41.1,0.0,0.0,100.0,33.8,54,115,-26.4
