Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Maurice Harkless,38:59,.667,.667,.556,.000,0.0,16.2,7.8,14.1,2.4,0.0,0.0,10.4,137,112,3.4
Delon Wright,38:58,.531,.531,.188,.000,6.0,16.2,10.9,35.6,1.2,0.0,20.0,23.1,103,114,-3.2
Buddy Hield,38:54,.571,.536,.857,.143,0.0,16.2,7.8,21.3,2.4,0.0,28.7,24.2,87,112,-3.0
Richaun Holmes,32:43,.603,.583,.000,.083,3.6,15.4,9.3,23.9,1.4,4.4,7.4,18.5,123,110,1.7
Marvin Bagley,18:53,.262,.200,.200,1.200,0.0,13.4,6.4,6.6,0.0,0.0,0.0,18.2,62,117,-15.0
Terence Davis,32:35,.750,.750,.500,.000,0.0,11.6,5.6,5.6,4.4,0.0,15.8,26.3,109,108,5.2
Damian Jones,15:11,.630,.667,.000,1.333,7.7,49.9,28.0,0.0,3.1,4.7,29.6,20.0,90,101,-3.9
Chimezie Metu,11:46,.200,.200,.200,.000,0.0,10.7,5.2,0.0,0.0,0.0,0.0,19.1,40,118,-18.5
Kyle Guy,10:53,.717,.625,.500,.500,0.0,0.0,0.0,13.7,0.0,0.0,0.0,20.2,146,119,2.1
Justin James,1:08,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0,119,-8.9
