Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAC,240,.574,.565,.381,.179,9.8,81.6,44.3,65.9,9.9,4.5,15.0,100.0,102.6,111.5
SAS,240,.580,.539,.247,.213,18.4,90.2,55.7,43.5,7.9,13.5,11.8,100.0,111.5,102.6
