Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
John Wall,35:56,5,13,.385,4,9,.444,3,6,.500,0,6,6,7,1,0,5,2,17,-6
Jae'Sean Tate,34:48,7,11,.636,0,1,.000,2,2,1.000,4,3,7,2,1,0,0,5,16,-2
DeMarcus Cousins,24:54,6,9,.667,3,4,.750,1,2,.500,2,9,11,3,1,0,1,4,16,-3
P.J. Tucker,22:25,2,6,.333,2,4,.500,2,2,1.000,0,3,3,0,1,0,1,2,8,+4
Victor Oladipo,20:20,2,6,.333,1,3,.333,1,2,.500,0,4,4,2,1,0,1,1,6,+3
Danuel House,31:01,3,13,.231,1,9,.111,2,2,1.000,0,2,2,1,1,1,1,2,9,-8
Eric Gordon,30:54,5,13,.385,3,10,.300,4,4,1.000,0,2,2,4,0,0,1,1,17,-10
Sterling Brown,24:49,1,6,.167,1,5,.200,0,0,,2,5,7,3,0,0,1,2,3,-3
David Nwaba,9:05,1,1,1.000,0,0,,0,0,,0,0,0,0,0,0,2,1,2,-7
Ben McLemore,5:48,0,5,.000,0,5,.000,0,0,,0,0,0,2,1,0,0,0,0,-3
