Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
WAS,0,240,40,85,.471,5,19,.263,6,19,.316,4,36,40,25,6,6,14,21,91
DET,1,240,45,94,.479,12,29,.414,18,22,.818,10,38,48,31,8,5,13,18,120
