Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Dorian Finney-Smith,34:43,5,6,.833,2,3,.667,0,0,,3,5,8,4,2,1,0,2,12,+24
Luka Dončić,33:43,11,21,.524,3,10,.300,2,6,.333,0,6,6,7,2,0,1,2,27,+21
Maxi Kleber,26:44,2,3,.667,2,3,.667,0,0,,1,3,4,2,1,1,0,2,6,+17
Josh Richardson,25:54,4,9,.444,2,5,.400,1,1,1.000,0,2,2,3,1,0,1,3,11,+7
Kristaps Porziņģis,25:34,7,13,.538,0,2,.000,4,5,.800,0,4,4,2,1,3,2,1,18,+7
Jalen Brunson,26:34,6,11,.545,1,4,.250,1,2,.500,0,3,3,1,2,0,0,2,14,+6
Tim Hardaway,21:23,4,12,.333,2,6,.333,3,3,1.000,1,2,3,1,1,0,0,0,13,+5
Willie Cauley-Stein,16:58,3,3,1.000,0,0,,0,0,,1,3,4,1,0,2,0,1,6,+12
Trey Burke,9:59,2,6,.333,2,3,.667,0,0,,0,0,0,0,0,0,1,0,6,-10
Dwight Powell,5:28,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,1,2,-2
Wesley Iwundu,5:28,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,-2
James Johnson,4:32,0,0,,0,0,,0,0,,0,0,0,1,1,0,0,0,0,+1
Boban Marjanović,3:00,0,0,,0,0,,0,0,,0,1,1,1,1,0,3,1,0,-1
