Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Brandon Ingram,34:49,9,15,.600,2,4,.500,0,1,.000,1,2,3,5,2,1,4,2,20,-24
Zion Williamson,34:07,9,19,.474,0,0,,3,6,.500,3,9,12,4,0,1,4,3,21,-15
Steven Adams,33:04,2,4,.500,0,0,,0,0,,4,3,7,1,0,0,0,0,4,-21
Josh Hart,28:50,3,6,.500,1,4,.250,0,0,,0,6,6,4,0,0,0,3,7,-2
Nickeil Alexander-Walker,20:10,5,8,.625,2,3,.667,0,0,,0,3,3,2,0,0,5,5,12,-5
J.J. Redick,25:37,4,11,.364,3,10,.300,1,1,1.000,1,5,6,0,0,0,3,0,12,-22
Nicolò Melli,20:52,0,3,.000,0,2,.000,0,0,,0,4,4,1,1,1,0,2,0,-6
Eric Bledsoe,20:30,3,7,.429,1,3,.333,0,0,,0,1,1,2,0,1,3,3,7,-7
Kira Lewis,10:42,2,8,.250,0,3,.000,0,0,,0,0,0,2,0,0,0,1,4,+2
Jaxson Hayes,7:57,4,5,.800,0,0,,0,0,,1,3,4,0,0,1,1,2,8,+8
Naji Marshall,3:22,0,0,,0,0,,0,0,,0,1,1,1,0,0,0,0,0,+7
