Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
NOP,0,240,41,86,.477,9,29,.310,4,8,.500,10,37,47,22,3,5,20,21,95
LAL,1,240,39,93,.419,15,37,.405,19,26,.731,13,31,44,31,11,6,6,16,112
