Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
MIL,240,.709,.678,.437,.195,15.2,79.2,53.1,58.0,9.1,17.6,11.3,100.0,134.8,101.6
NYK,240,.519,.494,.420,.239,20.8,84.8,46.9,51.4,3.0,10.2,12.6,100.0,101.6,134.8
