Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,1,240,50,87,.575,18,38,.474,16,17,.941,5,38,43,29,9,9,12,18,134
NYK,0,240,37,88,.420,13,37,.351,14,21,.667,10,28,38,19,3,5,14,19,101
