Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,29:23,.796,.708,.083,.583,14.9,23.8,20.2,44.2,1.6,3.2,16.6,27.7,157,100,17.7
Khris Middleton,26:22,.709,.667,.222,.222,0.0,19.0,11.2,9.3,0.0,0.0,28.8,23.7,101,107,-6.9
Jrue Holiday,25:26,.611,.611,.333,.000,0.0,11.8,7.0,14.0,3.8,0.0,10.0,17.7,119,101,-1.3
Brook Lopez,25:01,.636,.636,.545,.000,11.6,4.0,7.1,10.0,1.9,18.8,0.0,19.8,139,95,10.4
Donte DiVincenzo,23:06,.491,.389,.444,.556,0.0,34.6,20.5,9.5,2.1,0.0,8.2,23.8,102,99,-4.7
Pat Connaughton,19:37,.250,.250,1.000,.000,0.0,5.1,3.0,0.0,4.9,0.0,0.0,13.8,52,100,-12.5
Bobby Portis,19:31,.581,.500,.333,.333,0.0,15.4,9.1,11.5,2.5,4.8,12.7,18.2,114,100,0.0
D.J. Augustin,18:13,1.351,1.375,.750,.250,0.0,16.5,9.8,13.4,2.7,0.0,31.1,15.9,163,102,11.4
Bryn Forbes,17:41,1.167,1.167,.778,.000,0.0,5.7,3.4,8.8,0.0,0.0,0.0,22.9,207,111,25.5
Thanasis Antetokounmpo,12:23,.667,.667,.000,.000,0.0,8.1,4.8,0.0,0.0,0.0,0.0,10.9,128,111,-4.4
Torrey Craig,7:28,.333,.333,.333,.000,0.0,13.4,7.9,44.3,0.0,12.6,0.0,18.1,117,100,5.9
D.J. Wilson,5:17,.750,.750,1.000,.000,0.0,37.9,22.4,0.0,0.0,0.0,0.0,17.1,137,101,1.6
Sam Merrill,5:16,1.250,1.250,.500,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.1,250,113,16.9
Mamadi Diakite,5:16,.500,.500,.000,.000,0.0,38.0,22.5,44.6,0.0,17.9,0.0,17.1,140,88,11.2
