Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,29:23,8,12,.667,1,1,1.000,7,7,1.000,3,7,10,10,1,1,3,2,24,+34
Khris Middleton,26:22,6,9,.667,0,2,.000,2,2,1.000,0,5,5,2,0,0,4,2,14,+22
Jrue Holiday,25:26,5,9,.556,1,3,.333,0,0,,0,3,3,3,2,0,1,3,11,+21
Brook Lopez,25:01,6,11,.545,2,6,.333,0,0,,2,1,3,2,1,5,0,1,14,+26
Donte DiVincenzo,23:06,3,9,.333,1,4,.250,4,5,.800,0,8,8,2,1,0,1,0,11,+34
Pat Connaughton,19:37,1,6,.167,1,6,.167,0,0,,0,1,1,0,2,0,0,2,3,0
Bobby Portis,19:31,3,6,.500,0,2,.000,2,2,1.000,0,3,3,2,1,1,1,1,8,+1
D.J. Augustin,18:13,4,4,1.000,3,3,1.000,1,1,1.000,0,3,3,2,1,0,2,2,12,+12
Bryn Forbes,17:41,7,9,.778,7,7,1.000,0,0,,0,1,1,1,0,0,0,1,21,+10
Thanasis Antetokounmpo,12:23,2,3,.667,0,0,,0,0,,0,1,1,0,0,0,0,0,4,+4
Torrey Craig,7:28,1,3,.333,0,1,.000,0,0,,0,1,1,3,0,1,0,1,2,+4
D.J. Wilson,5:17,1,2,.500,1,2,.500,0,0,,0,2,2,0,0,0,0,1,3,-1
Sam Merrill,5:16,2,2,1.000,1,1,1.000,0,0,,0,0,0,0,0,0,0,0,5,-1
Mamadi Diakite,5:16,1,2,.500,0,0,,0,0,,0,2,2,2,0,1,0,2,2,-1
