Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,28:39,3,8,.375,1,2,.500,1,2,.500,2,3,5,10,1,0,2,1,8,+29
Grayson Allen,26:38,5,14,.357,4,13,.308,1,1,1.000,1,4,5,2,2,2,2,2,15,+16
Dillon Brooks,25:54,6,9,.667,2,2,1.000,3,4,.750,0,5,5,3,0,1,2,1,17,+21
Jonas Valančiūnas,25:50,8,11,.727,0,1,.000,0,0,,5,7,12,1,0,0,1,2,16,+27
Kyle Anderson,25:26,3,9,.333,1,3,.333,3,4,.750,0,6,6,2,2,3,1,2,10,+20
Desmond Bane,23:58,5,11,.455,3,6,.500,1,1,1.000,1,5,6,1,0,0,0,3,14,-1
Brandon Clarke,21:07,6,10,.600,0,0,,3,3,1.000,1,1,2,2,0,1,1,3,15,-3
Xavier Tillman,20:43,1,3,.333,0,2,.000,0,0,,0,3,3,1,1,2,0,5,2,-10
Tyus Jones,17:54,2,6,.333,1,3,.333,0,0,,0,2,2,5,0,0,1,0,5,-12
De'Anthony Melton,15:00,5,8,.625,4,6,.667,0,0,,0,3,3,3,0,1,1,2,14,+5
John Konchar,4:30,0,0,,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-9
Sean McDermott,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
Killian Tillie,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1
Jontay Porter,1:27,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-1
