Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MEM,0,240,44,89,.494,16,38,.421,12,15,.800,10,39,49,30,6,10,12,23,116
PHI,1,240,37,89,.416,8,34,.235,18,28,.643,16,34,50,23,4,6,10,19,100
