Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Terry Rozier,37:31,15,23,.652,10,16,.625,2,4,.500,1,2,3,2,2,1,3,5,42,-4
Devonte' Graham,37:07,4,13,.308,2,9,.222,0,0,,2,1,3,10,0,0,2,1,10,-7
Gordon Hayward,36:13,11,18,.611,4,8,.500,2,2,1.000,0,4,4,7,1,0,3,4,28,-2
P.J. Washington,21:23,1,5,.200,0,1,.000,2,2,1.000,0,2,2,2,0,1,0,1,4,-17
Cody Zeller,18:57,3,6,.500,0,2,.000,0,1,.000,1,2,3,0,3,1,1,1,6,-10
Bismack Biyombo,24:21,5,5,1.000,0,0,,1,5,.200,1,3,4,0,0,1,2,1,11,0
Miles Bridges,22:05,3,10,.300,0,5,.000,0,0,,1,5,6,1,1,0,0,1,6,+6
Cody Martin,21:01,2,3,.667,0,0,,1,1,1.000,1,4,5,4,0,0,0,1,5,+2
LaMelo Ball,15:48,0,5,.000,0,3,.000,0,0,,0,1,1,3,2,0,3,2,0,+2
Jalen McDaniels,5:34,1,2,.500,0,0,,0,0,,1,0,1,0,1,0,1,0,2,-5
