Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Terry Rozier,37:31,.848,.870,.696,.174,2.7,7.5,4.7,9.9,2.5,2.2,10.8,31.8,136,119,15.5
Devonte' Graham,37:07,.385,.385,.692,.000,5.4,3.8,4.7,32.5,0.0,0.0,13.3,17.4,104,128,-6.3
Gordon Hayward,36:13,.742,.722,.444,.111,0.0,15.6,6.5,30.5,1.3,0.0,13.7,26.0,131,122,5.6
P.J. Washington,21:23,.340,.200,.200,.400,0.0,13.2,5.5,10.5,0.0,3.9,0.0,11.8,91,123,-7.5
Cody Zeller,18:57,.466,.500,.333,.167,5.3,14.9,9.3,0.0,7.5,4.4,13.4,16.9,83,105,-2.3
Bismack Biyombo,24:21,.764,1.000,.000,1.000,4.1,17.4,9.6,0.0,0.0,3.5,21.7,16.3,105,123,-5.3
Miles Bridges,22:05,.300,.300,.500,.000,4.5,32.0,15.9,5.6,2.1,0.0,0.0,19.5,74,117,-11.3
Cody Martin,21:01,.727,.667,.000,.333,4.8,26.9,13.9,22.6,0.0,0.0,0.0,7.0,178,123,1.9
LaMelo Ball,15:48,.000,.000,.600,.000,0.0,8.9,3.7,20.3,6.0,0.0,37.5,21.8,26,113,-20.3
Jalen McDaniels,5:34,.500,.500,.000,.000,18.0,0.0,10.5,0.0,8.5,0.0,33.3,23.2,80,109,-5.5
