Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bradley Beal,35:03,.655,.591,.318,.409,5.7,17.5,11.5,39.0,2.8,2.3,3.7,33.2,148,105,17.6
Rui Hachimura,28:22,.484,.444,.111,.333,0.0,32.4,16.0,12.3,0.0,2.8,0.0,15.7,118,108,-0.9
Robin Lopez,25:58,.671,.833,.000,.833,27.0,15.7,21.4,9.5,0.0,0.0,0.0,13.6,161,113,3.0
Raul Neto,24:36,.595,.615,.462,.077,0.0,8.3,4.1,11.4,0.0,0.0,13.0,27.1,105,115,-5.6
Deni Avdija,19:48,.500,.500,.000,.000,5.1,20.6,12.8,6.0,0.0,0.0,25.0,17.4,86,112,-11.1
Dāvis Bertāns,24:29,.900,.900,.900,.000,0.0,8.3,4.1,10.8,0.0,0.0,9.1,19.4,156,115,11.7
Moritz Wagner,22:02,.765,.700,.200,.400,4.5,23.2,13.8,5.3,0.0,0.0,0.0,11.5,169,112,1.7
Ish Smith,21:14,.307,.375,.125,.500,4.7,9.6,7.1,32.9,2.3,0.0,9.3,21.9,92,110,-4.9
Garrison Mathews,20:34,.557,.500,.667,.222,9.7,5.0,7.4,11.4,0.0,3.9,0.0,20.7,138,112,2.6
Isaac Bonga,12:27,1.500,1.500,1.000,.000,0.0,16.4,8.1,0.0,0.0,0.0,0.0,3.5,300,113,-2.2
Anthony Gill,3:17,.694,.500,.500,1.000,0.0,62.2,30.8,0.0,0.0,0.0,0.0,37.8,152,103,4.8
Cassius Winston,2:10,.000,.000,1.000,.000,0.0,0.0,0.0,46.2,0.0,0.0,0.0,19.9,66,116,-24.0
