Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Jayson Tatum,38:01,3,15,.200,0,7,.000,3,4,.750,2,4,6,3,2,0,3,0,9,-22
Evan Fournier,36:05,7,11,.636,3,4,.750,0,0,,0,6,6,3,1,1,2,3,17,-4
Kemba Walker,35:17,10,22,.455,6,13,.462,7,8,.875,1,3,4,3,1,1,2,1,33,-4
Marcus Smart,32:17,2,7,.286,0,4,.000,0,1,.000,1,7,8,5,1,0,3,2,4,-19
Tristan Thompson,26:59,3,7,.429,0,0,,2,4,.500,3,7,10,1,0,2,1,1,8,0
Aaron Nesmith,12:34,1,2,.500,0,0,,2,2,1.000,2,3,5,1,0,0,0,3,4,-13
Grant Williams,12:15,2,5,.400,1,4,.250,4,4,1.000,0,2,2,0,0,1,0,3,9,-1
Payton Pritchard,11:25,1,4,.250,0,3,.000,0,0,,0,0,0,1,0,0,0,0,2,-15
Luke Kornet,10:04,2,3,.667,0,1,.000,0,0,,0,2,2,0,0,1,0,0,4,-6
Jabari Parker,9:35,2,4,.500,0,1,.000,0,0,,1,1,2,0,0,1,1,0,4,-10
Tacko Fall,6:22,1,2,.500,0,0,,0,0,,1,1,2,0,0,1,0,2,2,-10
Carsen Edwards,3:02,1,2,.500,1,2,.500,0,0,,0,0,0,0,0,0,1,0,3,-2
Tremont Waters,3:02,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-2
Romeo Langford,3:02,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,0,0,-2
