Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jayson Tatum,38:01,.268,.200,.467,.267,5.3,9.9,7.7,12.1,2.6,0.0,15.2,22.9,63,125,-12.1
Evan Fournier,36:05,.773,.773,.364,.000,0.0,15.7,8.1,15.5,1.4,2.3,15.4,15.8,129,124,3.6
Kemba Walker,35:17,.647,.591,.591,.364,2.8,8.0,5.5,19.1,1.4,2.3,7.3,34.3,126,127,11.8
Marcus Smart,32:17,.269,.286,.571,.143,3.1,20.4,12.0,23.2,1.5,0.0,28.7,14.2,66,123,-11.2
Tristan Thompson,26:59,.457,.429,.000,.571,11.1,24.4,18.0,6.0,0.0,6.0,10.2,15.9,101,121,-3.5
Aaron Nesmith,12:34,.694,.500,.000,1.000,15.9,22.5,19.3,12.3,0.0,0.0,0.0,10.1,170,126,-0.6
Grant Williams,12:15,.666,.500,.800,.800,0.0,15.4,7.9,0.0,0.0,6.6,0.0,24.3,143,125,3.4
Payton Pritchard,11:25,.250,.250,.750,.000,0.0,0.0,0.0,13.7,0.0,0.0,0.0,15.4,67,136,-12.6
Luke Kornet,10:04,.667,.667,.333,.000,0.0,18.7,9.6,0.0,0.0,8.1,0.0,13.1,130,122,1.4
Jabari Parker,9:35,.500,.500,.250,.000,10.4,9.8,10.1,0.0,0.0,8.5,20.0,23.0,85,126,-6.2
Tacko Fall,6:22,.500,.500,.000,.000,15.7,14.8,15.2,0.0,0.0,12.8,0.0,13.8,121,121,-5.4
Romeo Langford,3:02,.000,.000,.000,.000,0.0,0.0,0.0,90.4,0.0,0.0,0.0,14.5,86,136,4.6
Carsen Edwards,3:02,.750,.750,1.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,43.5,76,136,-1.5
Tremont Waters,3:02,.000,.000,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0,136,-23.7
