Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Ja Morant,34:46,7,15,.467,1,4,.250,2,2,1.000,0,4,4,5,1,0,1,1,17,-10
Grayson Allen,34:30,7,13,.538,6,11,.545,3,5,.600,0,4,4,2,2,0,0,2,23,-5
Jonas Valančiūnas,32:42,7,13,.538,0,0,,5,8,.625,9,7,16,2,0,0,1,5,19,-10
Dillon Brooks,30:55,6,17,.353,1,3,.333,2,2,1.000,1,2,3,4,0,1,4,3,15,-1
Kyle Anderson,24:40,2,9,.222,1,6,.167,2,2,1.000,1,4,5,3,1,1,0,3,7,-15
Brandon Clarke,23:20,3,5,.600,0,1,.000,0,0,,0,6,6,1,1,1,1,1,6,+14
Desmond Bane,19:13,3,7,.429,3,6,.500,2,2,1.000,0,1,1,5,1,0,0,2,11,+2
Xavier Tillman,15:05,3,3,1.000,1,1,1.000,0,0,,0,2,2,0,0,0,0,0,7,+9
Tyus Jones,13:14,3,6,.500,0,2,.000,0,0,,0,2,2,5,1,0,0,0,6,+9
John Konchar,11:35,1,2,.500,0,0,,0,0,,0,2,2,0,0,0,0,1,2,+2
