Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Gary Trent,36:03,4,18,.222,3,12,.250,0,0,,1,1,2,0,1,0,1,1,11,-15
Damian Lillard,28:34,9,17,.529,1,7,.143,5,6,.833,0,0,0,7,0,0,6,0,24,-29
Enes Kanter,27:54,3,7,.429,0,0,,0,0,,4,11,15,0,1,1,0,4,6,-18
Robert Covington,23:57,2,4,.500,2,3,.667,0,0,,2,3,5,2,1,2,4,1,6,-18
Derrick Jones,22:04,4,4,1.000,0,0,,0,2,.000,2,3,5,2,0,2,0,1,8,-21
Anfernee Simons,26:14,2,8,.250,2,7,.286,0,0,,0,5,5,1,0,0,0,2,6,-15
Carmelo Anthony,21:42,4,9,.444,0,0,,2,3,.667,3,0,3,2,0,0,3,3,10,-22
Rodney Hood,19:47,4,6,.667,1,2,.500,0,0,,0,2,2,1,1,0,0,1,9,-21
Nassir Little,16:03,4,7,.571,3,6,.500,7,8,.875,1,4,5,0,1,1,2,2,18,-3
Keljin Blevins,8:51,1,2,.500,0,1,.000,0,0,,0,2,2,0,0,0,0,0,2,+1
CJ Elleby,8:51,0,2,.000,0,1,.000,0,0,,0,2,2,0,1,0,0,2,0,+1
