Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylen Brown,44:09,.776,.733,.600,.267,3.2,10.7,7.3,9.9,2.2,4.4,23.0,21.4,120,121,0.3
Marcus Smart,41:05,.796,.750,.667,.583,7.0,11.5,9.4,27.2,2.3,0.0,11.7,18.1,159,123,6.4
Jayson Tatum,41:00,.827,.760,.400,.640,3.5,25.9,15.8,19.6,0.0,2.4,13.5,39.3,145,124,10.3
Kemba Walker,39:08,.539,.464,.714,.286,3.7,18.1,11.6,30.3,2.4,0.0,20.2,21.9,114,122,-2.7
Robert Williams,24:32,.600,.600,.000,.000,5.8,28.8,18.4,26.7,0.0,8.0,16.7,10.6,138,120,3.1
Tristan Thompson,27:31,.658,.500,.000,.750,15.6,17.1,16.4,4.5,0.0,0.0,15.8,10.0,142,128,-5.9
Grant Williams,23:30,.000,.000,1.000,.000,0.0,10.0,5.5,4.8,4.1,0.0,50.0,3.7,36,120,-5.8
Payton Pritchard,12:22,.700,.700,.400,.000,0.0,0.0,0.0,12.6,3.9,0.0,0.0,17.6,144,122,4.6
Semi Ojeleye,7:02,.500,.500,.667,.000,0.0,16.7,9.2,0.0,0.0,0.0,25.0,24.7,70,128,-13.7
Romeo Langford,4:41,.333,.333,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.8,70,131,-26.2
