Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
BOS,1,265,47,87,.540,19,42,.452,32,34,.941,9,36,45,32,9,5,20,25,145
MIN,0,265,47,96,.490,15,42,.357,27,30,.900,9,28,37,30,14,0,14,26,136
