Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
D'Angelo Russell,31:03,9,19,.474,4,11,.364,0,0,,1,2,3,4,2,0,3,2,22,-26
Malik Beasley,28:05,5,16,.313,2,8,.250,7,8,.875,0,4,4,0,0,0,1,0,19,-15
Ricky Rubio,25:33,6,8,.750,2,3,.667,3,3,1.000,0,0,0,5,1,0,3,3,17,-13
Jarrett Culver,25:30,0,10,.000,0,3,.000,0,0,,4,6,10,0,1,1,1,1,0,-12
Naz Reid,19:54,4,6,.667,1,1,1.000,2,2,1.000,2,1,3,1,0,0,0,3,11,-12
Anthony Edwards,24:42,4,10,.400,4,7,.571,0,0,,0,0,0,0,0,1,0,1,12,-21
Juan Hernangómez,18:28,1,5,.200,0,3,.000,0,0,,0,4,4,0,1,0,2,0,2,-1
Jordan McLaughlin,18:07,1,4,.250,0,1,.000,0,0,,0,0,0,9,0,0,2,1,2,-2
Jarred Vanderbilt,15:38,4,5,.800,0,0,,1,2,.500,3,3,6,1,1,1,0,0,9,0
Jake Layman,13:03,2,4,.500,0,1,.000,0,0,,0,1,1,1,1,2,0,3,4,-7
Ed Davis,12:28,0,1,.000,0,0,,0,0,,1,5,6,1,0,1,0,0,0,-11
Jaden McDaniels,7:29,1,1,1.000,0,0,,1,2,.500,0,2,2,0,0,0,2,1,3,+5
