Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Luka Dončić,37:30,13,30,.433,6,11,.545,4,6,.667,6,10,16,15,2,0,5,2,36,-7
Kristaps Porziņģis,33:22,9,19,.474,0,7,.000,2,2,1.000,2,6,8,0,0,2,0,5,20,-3
Josh Green,32:11,1,4,.250,0,2,.000,2,2,1.000,1,3,4,1,0,0,3,2,4,0
Wesley Iwundu,30:26,4,7,.571,1,4,.250,0,0,,1,2,3,1,1,0,1,2,9,-11
Willie Cauley-Stein,27:06,5,8,.625,0,1,.000,0,1,.000,1,4,5,0,0,0,1,2,10,-4
Trey Burke,28:42,2,7,.286,0,2,.000,1,3,.333,0,4,4,1,1,0,1,3,5,-23
James Johnson,20:49,4,6,.667,1,2,.500,1,3,.333,0,2,2,0,0,0,5,4,10,-19
Tyrell Terry,15:21,2,4,.500,0,2,.000,0,0,,0,0,0,0,2,0,0,0,4,-2
Boban Marjanović,6:28,1,4,.250,0,0,,0,0,,1,3,4,0,0,0,0,3,2,-3
Nate Hinton,6:08,0,3,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-7
Tyler Bey,1:57,0,1,.000,0,0,,1,2,.500,0,1,1,0,0,0,0,0,1,-1
