Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bismack Biyombo,28:22,.680,.700,.100,.400,24.7,20.1,22.6,14.6,0.0,3.3,0.0,17.6,151,112,7.7
Terry Rozier,27:35,.244,.136,.273,.273,3.6,4.1,3.9,10.5,1.8,0.0,24.5,25.1,49,114,-17.9
Gordon Hayward,27:01,.489,.423,.154,.231,0.0,12.7,5.9,6.8,1.8,0.0,17.3,27.2,83,112,-7.6
Devonte' Graham,24:44,.150,.150,.600,.000,0.0,9.2,4.3,29.4,3.9,0.0,0.0,17.1,59,108,-7.2
P.J. Washington,22:38,.644,.667,.667,.667,0.0,20.2,9.4,0.0,2.1,0.0,43.6,25.8,62,109,-12.2
LaMelo Ball,26:42,.504,.500,.500,.143,3.7,8.6,6.0,44.5,3.6,0.0,11.8,26.8,102,108,5.0
Miles Bridges,25:47,.200,.200,.400,.000,0.0,31.0,14.5,11.2,0.0,11.0,16.7,9.9,51,104,-6.0
Caleb Martin,22:45,.778,.778,.444,.000,0.0,10.0,4.7,18.9,2.1,0.0,10.0,18.6,132,112,8.2
Jalen McDaniels,15:47,.735,.667,.333,1.333,6.3,29.0,16.9,21.0,0.0,0.0,17.4,15.5,134,112,2.7
Cody Martin,15:13,.450,.500,.250,.250,0.0,7.5,3.5,11.0,3.2,0.0,0.0,12.4,96,110,-1.8
Nick Richards,3:26,1.000,1.000,.000,.000,0.0,33.3,15.5,0.0,0.0,0.0,0.0,12.3,200,110,1.9
