Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
CHO,240,.488,.459,.360,.244,20.8,76.2,46.7,65.7,9.1,7.8,15.9,100.0,93.9,109.1
MEM,240,.572,.556,.433,.111,23.8,79.2,53.3,79.1,10.1,10.9,13.7,100.0,109.1,93.9
