Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Nikola Vučević,38:58,13,23,.565,2,8,.250,2,2,1.000,0,16,16,10,1,1,0,1,30,+25
Michael Carter-Williams,32:59,2,13,.154,2,6,.333,2,2,1.000,3,1,4,5,1,2,5,4,8,+21
Evan Fournier,31:36,11,18,.611,5,9,.556,1,2,.500,0,4,4,6,2,0,2,0,28,+31
James Ennis,15:17,2,5,.400,2,3,.667,1,2,.500,1,7,8,2,0,0,0,3,7,+7
Khem Birch,12:56,0,0,,0,0,,2,3,.667,1,0,1,0,0,0,0,0,2,+7
Terrence Ross,32:43,9,17,.529,4,9,.444,2,2,1.000,0,4,4,1,3,0,2,3,24,-3
Chuma Okeke,22:10,4,8,.500,3,4,.750,0,0,,0,5,5,2,0,3,0,1,11,+8
Dwayne Bacon,16:24,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-27
Chasson Randle,15:01,1,4,.250,0,2,.000,1,1,1.000,1,1,2,2,0,1,1,1,3,-17
Al-Farouq Aminu,12:54,3,4,.750,0,1,.000,2,2,1.000,0,4,4,2,0,0,2,1,8,-11
Mohamed Bamba,9:02,1,2,.500,0,1,.000,1,1,1.000,2,1,3,0,0,1,1,4,3,-21
