Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Jaylen Brown,28:57,.888,.881,.476,.286,3.9,14.4,9.4,27.5,1.6,0.0,14.5,40.5,147,108,18.8
Marcus Smart,26:19,.636,.636,.818,.000,0.0,7.9,4.1,18.3,5.2,3.0,15.4,21.0,118,100,4.2
Jayson Tatum,23:14,.643,.625,.417,.083,0.0,18.0,9.4,16.9,2.0,0.0,0.0,22.7,140,106,4.5
Jeff Teague,21:20,.333,.333,.333,.000,0.0,24.5,12.8,20.2,8.6,0.0,14.3,13.9,91,89,-0.1
Daniel Theis,19:09,.721,.714,.143,.429,11.9,16.3,14.2,13.7,2.4,8.4,19.4,22.9,128,100,1.1
Robert Williams,22:49,.750,.750,.000,.000,20.0,27.4,23.9,9.9,2.0,14.0,33.3,11.2,131,95,2.6
Payton Pritchard,21:14,.667,.667,.000,.000,0.0,9.8,5.1,17.0,4.3,0.0,14.3,14.0,127,103,-2.3
Grant Williams,20:38,.250,.250,.500,.000,0.0,10.1,5.3,0.0,4.4,0.0,0.0,8.2,56,102,-11.5
Aaron Nesmith,19:49,.357,.357,.714,.000,5.8,10.5,8.3,5.5,0.0,4.0,12.5,17.1,81,110,-13.3
Semi Ojeleye,12:10,.333,.333,.667,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,72,116,-14.0
Carsen Edwards,12:00,.563,.563,.375,.000,9.5,17.4,13.6,24.2,0.0,6.7,11.1,31.8,115,106,-2.3
Tremont Waters,6:18,1.064,1.000,.000,2.000,0.0,0.0,0.0,36.8,14.5,0.0,51.5,26.1,116,85,15.2
Tacko Fall,6:02,.532,.000,.000,2.000,18.9,0.0,9.0,0.0,0.0,26.5,0.0,13.2,146,102,1.7
