Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mikal Bridges,40:38,8,15,.533,6,8,.750,2,2,1.000,2,8,10,4,1,1,0,1,24,-3
Devin Booker,40:12,11,21,.524,3,9,.333,6,6,1.000,0,5,5,5,1,1,5,3,31,+10
Chris Paul,38:38,5,15,.333,1,5,.200,0,0,,0,4,4,15,1,0,4,5,11,-9
Deandre Ayton,37:10,11,13,.846,0,1,.000,5,5,1.000,6,7,13,1,1,0,0,3,27,+4
Cameron Johnson,31:33,2,7,.286,1,6,.167,0,0,,1,2,3,1,0,0,1,3,5,-14
Jae Crowder,19:28,2,7,.286,2,5,.400,2,2,1.000,0,1,1,1,2,0,2,3,8,+10
Abdel Nader,18:44,4,7,.571,1,2,.500,0,0,,0,3,3,0,1,0,1,2,9,-5
Cameron Payne,16:16,0,1,.000,0,1,.000,0,0,,0,2,2,1,0,1,3,1,0,0
Frank Kaminsky,15:50,3,5,.600,2,4,.500,0,0,,0,4,4,2,0,1,0,1,8,-8
Jevon Carter,6:31,1,3,.333,1,3,.333,0,0,,0,0,0,0,0,0,0,1,3,-5
