Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Lonzo Ball,36:30,.313,.313,.875,.000,0.0,6.3,3.2,11.2,1.4,2.9,20.0,12.2,70,128,-8.7
Brandon Ingram,36:28,.568,.409,.909,.818,10.1,15.7,13.0,30.9,1.4,2.9,21.1,23.2,119,124,3.3
Steven Adams,34:49,.674,.714,.000,.857,3.5,19.7,11.9,8.9,1.5,6.1,29.3,17.5,96,121,-3.7
Zion Williamson,33:42,.547,.545,.000,.182,21.9,6.8,14.1,20.4,0.0,0.0,11.2,35.5,111,133,-4.2
Eric Bledsoe,33:13,.500,.500,.750,.000,0.0,3.4,1.8,25.8,3.1,0.0,20.0,13.4,106,127,-2.8
Josh Hart,26:43,.973,1.000,.625,.500,0.0,34.2,17.7,13.2,1.9,0.0,9.3,18.0,163,116,12.4
J.J. Redick,19:06,.912,.875,.875,.375,0.0,6.0,3.1,9.9,0.0,0.0,9.7,24.1,152,133,10.6
Nickeil Alexander-Walker,14:36,.500,.500,.600,.000,0.0,7.8,4.1,20.9,0.0,0.0,28.6,21.4,82,132,-13.7
Jaxson Hayes,3:17,,,,,0.0,0.0,0.0,38.5,0.0,0.0,,0.0,239,134,-3.1
Nicolò Melli,1:36,,,,,0.0,0.0,0.0,78.9,0.0,0.0,,0.0,239,134,7.6
