Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Lonzo Ball,36:30,2,8,.250,1,7,.143,0,0,,0,2,2,3,1,1,2,0,5,-7
Brandon Ingram,36:28,3,11,.273,3,10,.300,8,9,.889,3,5,8,8,1,1,4,0,17,-7
Steven Adams,34:49,5,7,.714,0,0,,3,6,.500,1,6,7,2,1,2,4,3,13,-4
Zion Williamson,33:42,12,22,.545,0,0,,2,4,.500,6,2,8,3,0,0,3,1,26,-4
Eric Bledsoe,33:13,3,8,.375,2,6,.333,0,0,,0,1,1,6,2,0,2,2,8,0
Josh Hart,26:43,6,8,.750,4,5,.800,3,4,.750,0,8,8,2,1,0,1,4,19,-11
J.J. Redick,19:06,5,8,.625,4,7,.571,3,3,1.000,0,1,1,1,0,0,1,1,17,-1
Nickeil Alexander-Walker,14:36,2,5,.400,1,3,.333,0,0,,0,1,1,2,0,0,2,3,5,-6
Jaxson Hayes,3:17,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,+1
Nicolò Melli,1:36,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,1,0,-1
