Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Malik Beasley,33:43,5,17,.294,4,10,.400,1,1,1.000,0,5,5,3,1,1,3,3,15,+5
D'Angelo Russell,32:04,11,22,.500,6,13,.462,3,5,.600,1,2,3,7,4,1,3,0,31,-3
Jarred Vanderbilt,29:13,3,4,.750,0,0,,2,4,.500,1,7,8,3,3,1,3,3,8,-17
Naz Reid,27:50,4,9,.444,1,2,.500,0,0,,0,2,2,1,2,1,2,2,9,-7
Josh Okogie,22:24,1,3,.333,0,1,.000,2,2,1.000,1,1,2,2,0,1,1,2,4,-16
Anthony Edwards,30:22,5,16,.313,2,5,.400,0,0,,1,4,5,2,0,0,1,2,12,+1
Jarrett Culver,19:12,3,6,.500,0,0,,1,2,.500,2,5,7,0,3,1,3,3,7,-4
Jordan McLaughlin,18:40,2,7,.286,0,3,.000,0,0,,0,2,2,4,1,0,1,1,4,-15
Ed Davis,14:06,1,3,.333,0,0,,2,2,1.000,3,1,4,0,2,0,0,2,4,+3
Jaden McDaniels,12:26,1,4,.250,1,3,.333,0,0,,0,1,1,0,0,0,1,3,3,-2
