Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
CHI,0,240,47,91,.516,15,30,.500,9,13,.692,11,36,47,28,6,10,10,12,118
ORL,1,240,37,95,.389,6,27,.222,12,12,1.000,15,32,47,17,5,10,11,10,92
