Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Giannis Antetokounmpo,37:47,.595,.571,.071,1.000,2.5,39.3,21.8,38.3,1.3,3.3,19.9,27.0,111,100,6.5
Khris Middleton,34:43,.655,.618,.471,.176,2.8,22.6,13.2,33.4,1.4,0.0,5.2,22.6,139,108,10.3
Jrue Holiday,34:30,.250,.250,.571,.000,2.8,15.2,9.3,27.2,2.8,0.0,6.7,17.6,82,107,-5.9
Brook Lopez,32:03,.842,.818,.273,.182,9.0,10.9,10.0,0.0,0.0,3.8,0.0,15.0,171,113,6.8
Donte DiVincenzo,26:31,.372,.222,.556,.444,7.2,3.3,5.2,14.9,3.6,0.0,21.8,21.0,82,109,-7.8
Bobby Portis,17:26,.571,.571,.571,.000,0.0,20.0,10.5,0.0,2.7,0.0,12.5,18.6,93,105,-1.1
Bryn Forbes,16:29,.590,.563,.750,.375,11.6,0.0,5.5,9.3,2.9,0.0,9.7,25.4,117,112,4.7
D.J. Augustin,13:45,.643,.643,.857,.000,7.0,0.0,3.3,11.8,3.5,0.0,0.0,20.6,135,110,9.5
Pat Connaughton,13:30,.250,.250,.750,.000,7.1,12.9,10.2,0.0,0.0,0.0,20.0,15.0,55,115,-17.6
Torrey Craig,13:16,.500,.500,.000,.000,14.5,13.2,13.8,19.9,0.0,9.3,33.3,9.2,113,109,-1.2
