Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
MIL,0,240,40,93,.430,16,44,.364,19,26,.731,14,45,59,30,9,3,14,14,115
TOR,1,240,38,94,.404,22,55,.400,10,12,.833,10,36,46,26,8,8,11,20,108
