Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Giannis Antetokounmpo,37:47,8,14,.571,0,1,.000,8,14,.571,1,17,18,9,1,1,5,3,24,+10
Khris Middleton,34:43,8,17,.471,5,8,.625,3,3,1.000,1,9,10,7,1,0,1,3,24,+2
Jrue Holiday,34:30,3,14,.214,1,8,.125,0,0,,1,6,7,7,2,0,1,0,7,+16
Brook Lopez,32:03,8,11,.727,2,3,.667,2,2,1.000,3,4,7,0,0,1,0,1,20,+8
Donte DiVincenzo,26:31,2,9,.222,0,5,.000,4,4,1.000,2,1,3,3,2,0,3,1,8,+10
Bobby Portis,17:26,3,7,.429,2,4,.500,0,0,,0,4,4,0,1,0,1,0,8,-2
Bryn Forbes,16:29,3,8,.375,3,6,.500,2,3,.667,2,0,2,1,1,0,1,1,11,+11
D.J. Augustin,13:45,3,7,.429,3,6,.500,0,0,,1,0,1,1,1,0,0,1,9,-3
Pat Connaughton,13:30,1,4,.250,0,3,.000,0,0,,1,2,3,0,0,0,1,2,2,-9
Torrey Craig,13:16,1,2,.500,0,0,,0,0,,2,2,4,2,0,1,1,2,2,-8
