Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Nikola Jokić,45:04,.699,.677,.194,.194,18.0,18.7,18.4,40.8,0.0,1.9,17.2,38.1,127,115,11.1
Will Barton,44:08,.622,.553,.316,.421,2.6,11.9,7.5,22.7,1.1,2.0,4.3,22.5,138,114,7.8
Michael Porter,43:05,.756,.731,.615,.154,2.7,14.7,9.0,3.2,0.0,2.0,17.8,16.5,122,116,1.0
Facundo Campazzo,35:06,.188,.188,.875,.000,0.0,9.0,4.7,6.7,2.7,0.0,27.3,13.2,41,112,-13.2
Aaron Gordon,21:37,.143,.143,.429,.000,10.7,29.3,20.4,16.7,0.0,4.0,22.2,17.6,59,111,-10.0
PJ Dozier,37:16,.465,.333,.444,.444,6.2,8.5,7.4,16.8,0.0,2.3,21.8,15.6,101,117,-3.1
JaMychal Green,23:13,1.020,1.000,.600,.400,0.0,22.7,11.9,6.1,2.1,0.0,0.0,10.7,206,111,10.5
Shaquille Harrison,17:02,.500,.500,.000,.000,0.0,6.2,3.2,7.2,2.8,0.0,33.3,7.4,79,113,-3.9
Paul Millsap,12:56,.773,.833,.167,.667,0.0,40.8,21.4,31.4,3.7,6.7,20.5,31.8,120,98,16.4
Vlatko Čančar,10:33,.500,.500,.500,.000,0.0,30.0,15.7,0.0,0.0,0.0,50.0,16.0,45,114,-14.0
