Team,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg
SAS,240,.556,.540,.340,.160,28.0,79.6,53.5,76.6,3.8,5.5,13.0,100.0,114.3,109.5
TOR,240,.556,.536,.427,.156,20.4,72.0,46.5,72.7,7.7,13.6,9.7,100.0,109.5,114.3
