Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
DeMar DeRozan,36:26,.703,.676,.235,.294,2.6,10.8,6.7,31.2,2.5,0.0,9.4,22.7,139,108,10.6
Dejounte Murray,29:59,.356,.333,.200,.067,6.4,26.1,16.2,41.1,0.0,0.0,11.5,22.7,100,110,-4.6
LaMarcus Aldridge,28:43,.403,.393,.357,.143,3.3,17.1,10.1,17.3,0.0,3.0,0.0,20.2,102,110,-2.6
Keldon Johnson,28:27,.378,.333,.133,.133,6.7,24.1,15.3,0.0,1.6,3.1,11.2,24.5,77,105,-10.6
Lonnie Walker,24:53,.485,.500,.571,.071,3.9,11.8,7.8,10.9,0.0,0.0,12.2,25.8,91,114,-7.7
Patty Mills,29:38,1.167,1.167,.667,.000,3.2,0.0,1.6,14.3,0.0,0.0,10.0,13.2,187,117,11.0
Rudy Gay,27:05,.515,.417,.667,.667,3.5,14.5,9.0,8.2,0.0,0.0,27.9,15.5,88,113,-9.0
Jakob Poeltl,18:47,.450,.500,.000,.250,20.4,15.6,18.1,30.5,0.0,0.0,31.1,13.4,111,113,2.0
Devin Vassell,11:53,.700,.700,.200,.000,0.0,41.2,20.4,11.6,3.9,7.3,28.6,23.0,90,91,3.6
Trey Lyles,4:08,1.500,1.500,1.000,.000,23.2,0.0,11.7,32.8,0.0,0.0,0.0,9.4,260,117,29.6
