Players,MP,TS%,eFG%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,ORtg,DRtg,BPM
Bam Adebayo,38:56,.686,.667,.000,.267,10.0,16.0,13.3,9.3,0.0,7.6,5.6,20.7,139,126,1.1
Jimmy Butler,37:14,.584,.529,.176,.588,10.4,16.7,13.9,23.6,5.5,0.0,12.3,29.7,120,117,4.8
Tyler Herro,33:29,.506,.450,.700,.200,0.0,9.3,5.2,33.1,1.5,0.0,21.6,18.8,108,129,-1.1
Duncan Robinson,27:41,.858,.875,.875,.375,0.0,7.5,4.2,0.0,0.0,0.0,17.7,18.5,124,134,-1.8
Kelly Olynyk,22:10,.786,.786,.714,.000,17.5,18.8,18.2,0.0,0.0,4.4,12.5,16.3,138,127,3.8
Andre Iguodala,26:48,.571,.643,1.000,.286,0.0,15.5,8.6,26.7,1.9,0.0,11.3,15.0,121,126,1.8
Goran Dragić,24:42,.167,.167,.444,.000,0.0,29.5,16.3,42.0,2.1,4.0,25.0,22.0,69,118,-9.4
Avery Bradley,20:25,.000,.000,1.000,.000,0.0,10.2,5.6,0.0,0.0,0.0,0.0,8.9,0,133,-20.8
Max Strus,19:53,.864,.864,.818,.000,0.0,10.5,5.8,0.0,2.6,0.0,8.3,27.3,137,126,10.8
Precious Achiuwa,13:42,.420,.333,.000,1.333,9.4,15.2,12.6,0.0,0.0,14.3,0.0,15.7,103,122,-6.0
