Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Bam Adebayo,38:56,10,15,.667,0,0,,3,4,.750,3,6,9,2,0,3,1,6,23,-2
Jimmy Butler,37:14,9,17,.529,0,3,.000,7,10,.700,3,6,9,5,4,0,3,2,25,-7
Tyler Herro,33:29,3,10,.300,3,7,.429,2,2,1.000,0,3,3,8,1,0,3,2,11,-9
Duncan Robinson,27:41,5,8,.625,4,7,.571,2,3,.667,0,2,2,0,0,0,2,4,16,+2
Kelly Olynyk,22:10,4,7,.571,3,5,.600,0,0,,3,4,7,0,0,1,1,1,11,-4
Andre Iguodala,26:48,3,7,.429,3,7,.429,0,2,.000,0,4,4,5,1,0,1,2,9,+4
Goran Dragić,24:42,1,9,.111,1,4,.250,0,0,,0,7,7,8,1,1,3,1,3,-11
Avery Bradley,20:25,0,4,.000,0,4,.000,0,0,,0,2,2,0,0,0,0,3,0,-14
Max Strus,19:53,7,11,.636,5,9,.556,0,0,,0,2,2,0,1,0,1,4,19,+7
Precious Achiuwa,13:42,1,3,.333,0,0,,2,4,.500,1,2,3,0,0,2,0,1,4,-6
