Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
OKC,0,240,40,87,.460,19,46,.413,12,16,.750,4,34,38,28,10,5,14,18,111
NOP,1,240,44,89,.494,4,22,.182,18,23,.783,9,43,52,25,11,0,15,18,110
