Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Shai Gilgeous-Alexander,36:30,7,17,.412,2,7,.286,5,6,.833,0,5,5,9,5,0,2,2,21,-4
Darius Bazley,33:57,8,20,.400,3,11,.273,1,1,1.000,1,11,12,3,1,0,3,3,20,+9
Luguentz Dort,30:51,3,4,.750,1,2,.500,2,2,1.000,0,1,1,1,0,0,0,2,9,+4
George Hill,27:12,4,9,.444,3,7,.429,2,2,1.000,1,2,3,4,2,0,1,1,13,+4
Al Horford,27:12,3,11,.273,2,7,.286,0,0,,1,6,7,1,0,3,1,3,8,+4
Mike Muscala,20:48,6,9,.667,5,7,.714,1,1,1.000,0,3,3,1,0,1,0,0,18,-3
Hamidou Diallo,20:48,4,8,.500,0,1,.000,1,4,.250,0,1,1,3,1,1,1,0,9,-3
Théo Maledon,19:12,2,4,.500,2,2,1.000,0,0,,0,2,2,4,0,0,3,3,6,-4
Kenrich Williams,12:45,1,3,.333,0,1,.000,0,0,,0,2,2,2,1,0,1,2,2,+1
Isaiah Roby,10:43,2,2,1.000,1,1,1.000,0,0,,1,1,2,0,0,0,2,2,5,-3
