Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
PHO,1,240,41,88,.466,11,32,.344,21,23,.913,9,48,57,34,7,1,14,14,114
GSW,0,240,38,99,.384,11,38,.289,6,8,.750,12,36,48,21,8,1,13,19,93
