Players,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,+/-
Mikal Bridges,31:48,6,10,.600,1,4,.250,7,8,.875,0,1,1,5,2,1,1,2,20,+25
Cameron Johnson,30:03,5,10,.500,3,8,.375,0,0,,0,5,5,2,0,0,1,2,13,+8
Jae Crowder,28:42,4,8,.500,2,5,.400,6,6,1.000,1,8,9,3,1,0,1,2,16,+20
Chris Paul,27:08,6,13,.462,1,2,.500,0,0,,1,2,3,4,2,0,4,1,13,+27
Deandre Ayton,23:19,5,7,.714,0,0,,2,2,1.000,4,9,13,4,1,0,4,4,12,+11
Abdel Nader,25:08,6,15,.400,2,5,.400,2,2,1.000,0,5,5,3,0,0,3,1,16,+12
Frank Kaminsky,24:30,4,9,.444,1,2,.500,3,4,.750,1,12,13,8,1,0,0,0,12,+12
E'Twaun Moore,20:52,1,6,.167,0,1,.000,0,0,,0,2,2,2,0,0,0,1,2,-6
Langston Galloway,20:01,3,5,.600,1,3,.333,1,1,1.000,1,4,5,3,0,0,0,1,8,+7
Jalen Smith,5:04,1,2,.500,0,0,,0,0,,0,0,0,0,0,0,0,0,2,-4
Jevon Carter,3:25,0,3,.000,0,2,.000,0,0,,1,0,1,0,0,0,0,0,0,-7
