Team,Home Team ?,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
SAC,1,240,46,94,.489,16,33,.485,17,22,.773,12,25,37,33,9,2,10,18,125
DEN,0,240,44,81,.543,11,28,.393,16,20,.800,7,32,39,27,7,5,19,18,115
